timestamp,event,event type,data,event group,front gear num,front gear,rear gear num,rear gear
2025-02-26T15:28:10.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:28:11.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:28:17.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:28:20.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:28:20.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:28:23.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:28:44.000Z,rearGearChange,marker,805440778,,2,48,10,13
2025-02-26T15:28:45.000Z,rearGearChange,marker,805441033,,2,48,9,14
2025-02-26T15:28:56.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:28:57.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:29:09.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:29:09.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:29:09.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:29:11.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:29:16.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:29:19.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:29:25.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:29:34.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:29:53.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:30:58.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:31:13.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:31:18.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:31:48.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:31:51.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:32:00.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:32:04.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:32:12.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:32:17.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:32:25.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:32:44.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:32:46.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:34:11.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:34:16.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:34:22.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:35:03.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:35:26.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:35:26.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:36:00.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:36:14.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:36:22.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:36:26.000Z,rearGearChange,marker,805446145,,2,48,1,34
2025-02-26T15:37:19.000Z,rearGearChange,marker,805443588,,2,48,4,24
2025-02-26T15:37:31.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:37:38.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:37:40.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:37:59.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:38:03.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:38:17.000Z,rearGearChange,marker,805442310,,2,48,6,19
2025-02-26T15:38:20.000Z,riderPositionChange,marker,transitionToSeated,,,,,
2025-02-26T15:38:25.000Z,riderPositionChange,marker,standing,,,,,
2025-02-26T15:38:29.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:38:30.000Z,riderPositionChange,marker,transitionToStanding,,,,,
2025-02-26T15:38:34.000Z,riderPositionChange,marker,seated,,,,,
2025-02-26T15:38:51.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:38:52.000Z,rearGearChange,marker,805441288,,2,48,8,15
2025-02-26T15:39:13.000Z,rearGearChange,marker,805441799,,2,48,7,17
2025-02-26T15:39:22.000Z,offCourse,start,0,0,,,,
2025-02-26T15:39:27.000Z,offCourse,stop,0,0,,,,
2025-02-26T15:39:30.000Z,distanceDurationAlert,marker,1000.00,1,,,,
2025-02-26T15:39:40.000Z,rearGearChange,marker,805442821,,2,48,5,21
2025-02-26T15:39:47.000Z,rearGearChange,marker,805444355,,2,48,3,27
2025-02-26T15:40:06.000Z,rearGearChange,marker,805445122,,2,48,2,30
2025-02-26T15:40:08.000Z,frontGearChange,marker,536944130,,1,32,2,30
2025-02-26T15:40:27.000Z,timer,stopAll,manual,0,,,,
2025-02-26T15:40:27.000Z,rearGearChange,marker,536944130,,1,32,2,30
